_id,FinancialYear,FinancialYearQF,AdmissionType,AdmissionTypeQF,HB,HBQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,Episodes,EpisodesQF,Stays,StaysQF,TotalLengthofEpisode,TotalLengthofEpisodeQF,TotalLengthofStay,TotalLengthofStayQF,AverageLengthofEpisodeRate,AverageLengthofEpisodeRateQF,AverageLengthofStayRate,AverageLengthofStayRateQF,Patients,PatientsQF
26238,2018/19,"",Elective,"",S92000003, d,CB,"",Urology,"",15575,"",15752,"",24762,"",32386,"",1.59,"",2.06,"",12501,""
26239,2018/19,"",Elective,"",S92000003, d,CC,"",Intensive Care Medicine,"",5,"",340,"",5,"",1490,"",1,"",4.38,"",5,""
26240,2018/19,"",Elective,"",S92000003, d,"",z,Community Grouping,d,255,"",446,"",1833,"",6547,"",7.19,"",14.68,"",167,""
26241,2018/19,"",Elective,"",S92000003, d,D1,"",Community Dental Practice,"",85,"",100,"",271,"",280,"",3.19,"",2.8,"",85,""
26242,2018/19,"",Elective,"",S92000003, d,D3,"",Oral Surgery,"",147,"",160,"",85,"",112,"",0.58,"",0.7,"",145,""
26243,2018/19,"",Elective,"",S92000003, d,D6,"",Restorative Dentistry,"",5,"",5,"",0,"",0,"",0,"",0,"",5,""
26244,2018/19,"",Elective,"",S92000003, d,D8,"",Paediatric Dentistry,"",51,"",56,"",45,"",55,"",0.88,"",0.98,"",48,""
26245,2018/19,"",Elective,"",S92000003, d,"",z,Dental Grouping,d,236,"",261,"",359,"",394,"",1.52,"",1.51,"",234,""
26246,2018/19,"",Elective,"",S92000003, d,E12,"",GP Other than Obstetrics,"",255,"",446,"",1833,"",6547,"",7.19,"",14.68,"",167,""
26247,2018/19,"",Elective,"",S92000003, d,"",z,Emergency Grouping,d,20,"",20,"",10,"",21,"",0.5,"",1.05,"",18,""
26248,2018/19,"",Elective,"",S92000003, d,F2,"",Gynaecology,"",12387,"",12472,"",19172,"",21805,"",1.55,"",1.75,"",11466,""
26249,2018/19,"",Elective,"",S92000003, d,H1,"",Clinical Radiology,"",126,"",137,"",85,"",85,"",0.67,"",0.62,"",124,""
26250,2018/19,"",Elective,"",S92000003, d,H2,"",Clinical Oncology,"",3490,"",3525,"",16219,"",16483,"",4.65,"",4.68,"",2097,""
26251,2018/19,"",Elective,"",S92000003, d,J4,"",Haematology,"",3268,"",3439,"",21275,"",26397,"",6.51,"",7.68,"",1761,""
26252,2018/19,"",Elective,"",S92000003, d,J5,"",Immunology,"",72,"",72,"",5,"",5,"",0.07,"",0.07,"",48,""
26253,2018/19,"",Elective,"",S92000003, d,"",z,Medical Grouping,d,31362,"",34061,"",122325,"",158918,"",3.9,"",4.67,"",22376,""
26254,2018/19,"",Elective,"",S92000003, d,"",z,Paediatrics Grouping,d,3464,"",3570,"",6726,"",7838,"",1.94,"",2.2,"",2097,""
26255,2018/19,"",Elective,"",S92000003, d,"",z,Surgery Grouping,d,98547,"",102355,"",203595,"",311456,"",2.07,"",3.04,"",86604,""
26256,2018/19,"",Elective,"",S92000003, d,"",z,Women and Newborn Grouping,d,12387,"",12472,"",19172,"",21805,"",1.55,"",1.75,"",11466,""
26257,2018/19,"",Elective,"",S08000015,"",A1,"",General Medicine,"",239,"",416,"",880,"",1593,"",3.68,"",3.83,"",218,""
26258,2018/19,"",Elective,"",S08000015,"",A2,"",Cardiology,"",125,"",168,"",169,"",258,"",1.35,"",1.54,"",119,""
26259,2018/19,"",Elective,"",S08000015,"",A7,"",Dermatology,"",15,"",16,"",181,"",181,"",12.07,"",11.31,"",16,""
26260,2018/19,"",Elective,"",S08000015,"",A8,"",Endocrinology & Diabetes,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26261,2018/19,"",Elective,"",S08000015,"",A9,"",Gastroenterology,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26262,2018/19,"",Elective,"",S08000015,"",AB,"",Geriatric Medicine,"",12,"",31,"",0,"",792,"",0,"",25.55,"",12,""
26263,2018/19,"",Elective,"",S08000015,"",AD,"",Medical Oncology,"",15,"",21,"",40,"",39,"",2.67,"",1.86,"",14,""
26264,2018/19,"",Elective,"",S08000015,"",AF,"",Paediatrics,"",22,"",30,"",65,"",90,"",2.95,"",3,"",21,""
26265,2018/19,"",Elective,"",S08000015,"",AG,"",Renal Medicine,"",30,"",50,"",51,"",110,"",1.7,"",2.2,"",30,""
26266,2018/19,"",Elective,"",S08000015,"","",z,All Acute Specialties, d,5785,"",6408,"",15034,"",21150,"",2.6,"",3.3,"",5085,""
26267,2018/19,"",Elective,"",S08000015,"","",z,All Specialties, d,6441,"",7090,"",16208,"",22475,"",2.52,"",3.17,"",5679,""
26268,2018/19,"",Elective,"",S08000015,"",AP,"",Rehabilitation Medicine,"",15,"",25,"",535,"",1156,"",35.67,"",46.24,"",16,""
26269,2018/19,"",Elective,"",S08000015,"",AQ,"",Respiratory Medicine,"",50,"",56,"",5,"",5,"",0.1,"",0.09,"",47,""
26270,2018/19,"",Elective,"",S08000015,"",C1,"",General Surgery,"",1989,"",2087,"",4238,"",6766,"",2.13,"",3.24,"",1837,""
26271,2018/19,"",Elective,"",S08000015,"",C3,"",Anaesthetics,"",0,"",10,"",0,"",45,"",0,"",4.5,"",0,""
26272,2018/19,"",Elective,"",S08000015,"",C5,"","Ear, Nose & Throat (ENT)","",530,"",655,"",870,"",1070,"",1.64,"",1.63,"",495,""
26273,2018/19,"",Elective,"",S08000015,"",C7,"",Ophthalmology,"",55,"",60,"",85,"",95,"",1.55,"",1.58,"",51,""
26274,2018/19,"",Elective,"",S08000015,"",C8,"",Trauma and Orthopaedic Surgery,"",1489,"",1510,"",5508,"",5736,"",3.7,"",3.8,"",1355,""
26275,2018/19,"",Elective,"",S08000015,"",C9,"",Plastic Surgery,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26276,2018/19,"",Elective,"",S08000015,"",CA,"",Paediatric Surgery,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26277,2018/19,"",Elective,"",S08000015,"",CB,"",Urology,"",928,"",940,"",1394,"",1915,"",1.5,"",2.04,"",765,""
26278,2018/19,"",Elective,"",S08000015,"",CC,"",Intensive Care Medicine,"",0,"",40,"",0,"",134,"",0,"",3.35,"",0,""
26279,2018/19,"",Elective,"",S08000015,"","",z,Community Grouping,d,15,"",20,"",96,"",172,"",6.4,"",8.6,"",12,""
26280,2018/19,"",Elective,"",S08000015,"",D1,"",Community Dental Practice,"",5,"",10,"",5,"",5,"",1,"",0.5,"",5,""
26281,2018/19,"",Elective,"",S08000015,"","",z,Dental Grouping,d,5,"",10,"",5,"",5,"",1,"",0.5,"",5,""
26282,2018/19,"",Elective,"",S08000015,"",E12,"",GP Other than Obstetrics,"",15,"",20,"",96,"",172,"",6.4,"",8.6,"",12,""
26283,2018/19,"",Elective,"",S08000015,"",F2,"",Gynaecology,"",616,"",620,"",1010,"",1060,"",1.64,"",1.71,"",573,""
26284,2018/19,"",Elective,"",S08000015,"",J4,"",Haematology,"",285,"",305,"",1069,"",1250,"",3.75,"",4.1,"",171,""
26285,2018/19,"",Elective,"",S08000015,"","",z,Medical Grouping,d,793,"",1096,"",2932,"",5386,"",3.7,"",4.91,"",639,""
26286,2018/19,"",Elective,"",S08000015,"","",z,Paediatrics Grouping,d,22,"",30,"",65,"",90,"",2.95,"",3,"",21,""
26287,2018/19,"",Elective,"",S08000015,"","",z,Surgery Grouping,d,4992,"",5312,"",12102,"",15764,"",2.42,"",2.97,"",4473,""
26288,2018/19,"",Elective,"",S08000015,"","",z,Women and Newborn Grouping,d,616,"",620,"",1010,"",1060,"",1.64,"",1.71,"",573,""
26289,2018/19,"",Elective,"",S08000016,"",A1,"",General Medicine,"",10,"",40,"",22,"",258,"",2.2,"",6.45,"",10,""
26290,2018/19,"",Elective,"",S08000016,"",A2,"",Cardiology,"",0,"",5,"",0,"",52,"",0,"",10.4,"",0,""
26291,2018/19,"",Elective,"",S08000016,"",A8,"",Endocrinology & Diabetes,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26292,2018/19,"",Elective,"",S08000016,"",A9,"",Gastroenterology,"",0,"",0,"",10,"",12,"",,z,,z,0,""
26293,2018/19,"",Elective,"",S08000016,"",AD,"",Medical Oncology,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26294,2018/19,"",Elective,"",S08000016,"","",z,All Acute Specialties, d,1230,"",1304,"",2295,"",3654,"",1.87,"",2.8,"",1149,""
26295,2018/19,"",Elective,"",S08000016,"","",z,All Specialties, d,1366,"",1440,"",2465,"",3863,"",1.8,"",2.68,"",1282,""
26296,2018/19,"",Elective,"",S08000016,"",AM,"",Palliative Medicine,"",0,"",0,"",0,"",17,"",0,"",,z,0,""
26297,2018/19,"",Elective,"",S08000016,"",AQ,"",Respiratory Medicine,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26298,2018/19,"",Elective,"",S08000016,"",C1,"",General Surgery,"",354,"",370,"",398,"",1169,"",1.12,"",3.16,"",330,""
26299,2018/19,"",Elective,"",S08000016,"",C5,"","Ear, Nose & Throat (ENT)","",72,"",80,"",55,"",65,"",0.76,"",0.81,"",69,""
26300,2018/19,"",Elective,"",S08000016,"",C7,"",Ophthalmology,"",10,"",10,"",5,"",5,"",0.5,"",0.5,"",10,""
26301,2018/19,"",Elective,"",S08000016,"",C8,"",Trauma and Orthopaedic Surgery,"",549,"",555,"",1487,"",1715,"",2.71,"",3.09,"",529,""
26302,2018/19,"",Elective,"",S08000016,"",CB,"",Urology,"",220,"",221,"",291,"",331,"",1.32,"",1.5,"",197,""
26303,2018/19,"",Elective,"",S08000016,"",D3,"",Oral Surgery,"",10,"",10,"",5,"",5,"",0.5,"",0.5,"",11,""
26304,2018/19,"",Elective,"",S08000016,"",D6,"",Restorative Dentistry,"",5,"",5,"",0,"",0,"",0,"",0,"",5,""
26305,2018/19,"",Elective,"",S08000016,"",D8,"",Paediatric Dentistry,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26306,2018/19,"",Elective,"",S08000016,"","",z,Dental Grouping,d,15,"",15,"",5,"",5,"",0.33,"",0.33,"",14,""
26307,2018/19,"",Elective,"",S08000016,"",F2,"",Gynaecology,"",121,"",121,"",166,"",202,"",1.37,"",1.67,"",119,""
26308,2018/19,"",Elective,"",S08000016,"",J4,"",Haematology,"",5,"",10,"",10,"",12,"",2,"",1.2,"",5,""
26309,2018/19,"",Elective,"",S08000016,"","",z,Medical Grouping,d,25,"",69,"",60,"",365,"",2.4,"",5.29,"",25,""
26310,2018/19,"",Elective,"",S08000016,"","",z,Paediatrics Grouping,d,0,"",0,"",0,"",0,"",0,"",0,"",0,""
26311,2018/19,"",Elective,"",S08000016,"","",z,Surgery Grouping,d,1205,"",1235,"",2235,"",3289,"",1.85,"",2.66,"",1124,""
26312,2018/19,"",Elective,"",S08000016,"","",z,Women and Newborn Grouping,d,121,"",121,"",166,"",202,"",1.37,"",1.67,"",119,""
26313,2018/19,"",Elective,"",S08000017,"",A1,"",General Medicine,"",20,"",45,"",55,"",198,"",2.75,"",4.4,"",20,""
26314,2018/19,"",Elective,"",S08000017,"",A2,"",Cardiology,"",21,"",44,"",27,"",265,"",1.29,"",6.02,"",21,""
26315,2018/19,"",Elective,"",S08000017,"",A8,"",Endocrinology & Diabetes,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26316,2018/19,"",Elective,"",S08000017,"",A9,"",Gastroenterology,"",15,"",25,"",17,"",49,"",1.13,"",1.96,"",14,""
26317,2018/19,"",Elective,"",S08000017,"",AB,"",Geriatric Medicine,"",5,"",13,"",5,"",329,"",1,"",25.31,"",5,""
26318,2018/19,"",Elective,"",S08000017,"",AF,"",Paediatrics,"",70,"",70,"",93,"",95,"",1.33,"",1.36,"",54,""
26319,2018/19,"",Elective,"",S08000017,"","",z,All Acute Specialties, d,1957,"",2615,"",4245,"",7333,"",2.17,"",2.8,"",1776,""
26320,2018/19,"",Elective,"",S08000017,"","",z,All Specialties, d,2234,"",2931,"",4524,"",8222,"",2.03,"",2.81,"",2021,""
26321,2018/19,"",Elective,"",S08000017,"",AM,"",Palliative Medicine,"",0,"",5,"",0,"",55,"",0,"",11,"",0,""
26322,2018/19,"",Elective,"",S08000017,"",AP,"",Rehabilitation Medicine,"",0,"",15,"",55,"",354,"",,z,23.6,"",0,""
26323,2018/19,"",Elective,"",S08000017,"",AQ,"",Respiratory Medicine,"",29,"",35,"",137,"",173,"",4.72,"",4.94,"",24,""
26324,2018/19,"",Elective,"",S08000017,"",C1,"",General Surgery,"",690,"",978,"",1055,"",2516,"",1.53,"",2.57,"",638,""
26325,2018/19,"",Elective,"",S08000017,"",C5,"","Ear, Nose & Throat (ENT)","",227,"",338,"",215,"",350,"",0.95,"",1.04,"",218,""
26326,2018/19,"",Elective,"",S08000017,"",C7,"",Ophthalmology,"",105,"",105,"",220,"",220,"",2.1,"",2.1,"",105,""
26327,2018/19,"",Elective,"",S08000017,"",C8,"",Trauma and Orthopaedic Surgery,"",570,"",680,"",1841,"",2045,"",3.23,"",3.01,"",533,""
26328,2018/19,"",Elective,"",S08000017,"",CA,"",Paediatric Surgery,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26329,2018/19,"",Elective,"",S08000017,"",CB,"",Urology,"",225,"",280,"",420,"",544,"",1.87,"",1.94,"",198,""
26330,2018/19,"",Elective,"",S08000017,"","",z,Community Grouping,d,5,"",20,"",10,"",422,"",2,"",21.1,"",5,""
26331,2018/19,"",Elective,"",S08000017,"",D1,"",Community Dental Practice,"",16,"",15,"",5,"",10,"",0.31,"",0.67,"",16,""
26332,2018/19,"",Elective,"",S08000017,"",D3,"",Oral Surgery,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26333,2018/19,"",Elective,"",S08000017,"","",z,Dental Grouping,d,16,"",15,"",5,"",10,"",0.31,"",0.67,"",16,""
26334,2018/19,"",Elective,"",S08000017,"",E12,"",GP Other than Obstetrics,"",5,"",20,"",10,"",422,"",2,"",21.1,"",5,""
26335,2018/19,"",Elective,"",S08000017,"",F2,"",Gynaecology,"",186,"",205,"",172,"",365,"",0.92,"",1.78,"",177,""
26336,2018/19,"",Elective,"",S08000017,"",H2,"",Clinical Oncology,"",10,"",10,"",15,"",17,"",1.5,"",1.7,"",0,""
26337,2018/19,"",Elective,"",S08000017,"",J4,"",Haematology,"",35,"",35,"",185,"",220,"",5.29,"",6.29,"",17,""
26338,2018/19,"",Elective,"",S08000017,"","",z,Medical Grouping,d,138,"",233,"",498,"",1659,"",3.61,"",7.12,"",102,""
26339,2018/19,"",Elective,"",S08000017,"","",z,Paediatrics Grouping,d,70,"",70,"",93,"",95,"",1.33,"",1.36,"",54,""
26340,2018/19,"",Elective,"",S08000017,"","",z,Surgery Grouping,d,1819,"",2382,"",3747,"",5674,"",2.06,"",2.38,"",1679,""
26341,2018/19,"",Elective,"",S08000017,"","",z,Women and Newborn Grouping,d,186,"",205,"",172,"",365,"",0.92,"",1.78,"",177,""
26342,2018/19,"",Elective,"",S08000019,"",A1,"",General Medicine,"",0,"",18,"",0,"",145,"",0,"",8.06,"",0,""
26343,2018/19,"",Elective,"",S08000019,"",A2,"",Cardiology,"",10,"",22,"",10,"",282,"",1,"",12.82,"",10,""
26344,2018/19,"",Elective,"",S08000019,"",A9,"",Gastroenterology,"",0,"",0,"",5,"",5,"",,z,,z,0,""
26345,2018/19,"",Elective,"",S08000019,"",AB,"",Geriatric Medicine,"",0,"",19,"",63,"",595,"",,z,31.32,"",0,""
26346,2018/19,"",Elective,"",S08000019,"",AF,"",Paediatrics,"",0,"",5,"",0,"",10,"",0,"",2,"",0,""
26347,2018/19,"",Elective,"",S08000019,"",AG,"",Renal Medicine,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26348,2018/19,"",Elective,"",S08000019,"",AH,"",Neurology,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26349,2018/19,"",Elective,"",S08000019,"","",z,All Acute Specialties, d,2579,"",2676,"",5290,"",8423,"",2.05,"",3.15,"",2425,""
26350,2018/19,"",Elective,"",S08000019,"","",z,All Specialties, d,2940,"",3050,"",5839,"",9103,"",1.99,"",2.98,"",2766,""
26351,2018/19,"",Elective,"",S08000019,"",AP,"",Rehabilitation Medicine,"",0,"",0,"",0,"",16,"",0,"",,z,0,""
26352,2018/19,"",Elective,"",S08000019,"",AQ,"",Respiratory Medicine,"",0,"",5,"",0,"",38,"",0,"",7.6,"",0,""
26353,2018/19,"",Elective,"",S08000019,"",C1,"",General Surgery,"",1155,"",1180,"",2385,"",3635,"",2.06,"",3.08,"",1118,""
26354,2018/19,"",Elective,"",S08000019,"",C3,"",Anaesthetics,"",10,"",10,"",10,"",10,"",1,"",1,"",10,""
26355,2018/19,"",Elective,"",S08000019,"",C5,"","Ear, Nose & Throat (ENT)","",245,"",248,"",245,"",247,"",1,"",1,"",245,""
26356,2018/19,"",Elective,"",S08000019,"",C7,"",Ophthalmology,"",50,"",50,"",55,"",55,"",1.1,"",1.1,"",43,""
26357,2018/19,"",Elective,"",S08000019,"",C8,"",Trauma and Orthopaedic Surgery,"",672,"",680,"",1942,"",2428,"",2.89,"",3.57,"",629,""
26358,2018/19,"",Elective,"",S08000019,"",CA,"",Paediatric Surgery,"",10,"",10,"",5,"",5,"",0.5,"",0.5,"",12,""
26359,2018/19,"",Elective,"",S08000019,"",CB,"",Urology,"",435,"",440,"",581,"",960,"",1.34,"",2.18,"",384,""
26360,2018/19,"",Elective,"",S08000019,"",F2,"",Gynaecology,"",348,"",360,"",542,"",660,"",1.56,"",1.83,"",334,""
26361,2018/19,"",Elective,"",S08000019,"",J4,"",Haematology,"",0,"",0,"",0,"",10,"",0,"",,z,0,""
26362,2018/19,"",Elective,"",S08000019,"","",z,Medical Grouping,d,10,"",67,"",75,"",1089,"",7.5,"",16.25,"",12,""
26363,2018/19,"",Elective,"",S08000019,"","",z,Paediatrics Grouping,d,15,"",15,"",5,"",18,"",0.33,"",1.2,"",13,""
26364,2018/19,"",Elective,"",S08000019,"","",z,Surgery Grouping,d,2567,"",2609,"",5215,"",7334,"",2.03,"",2.81,"",2413,""
26365,2018/19,"",Elective,"",S08000019,"","",z,Women and Newborn Grouping,d,348,"",360,"",542,"",660,"",1.56,"",1.83,"",334,""
26366,2018/19,"",Elective,"",S08000020,"",A1,"",General Medicine,"",228,"",261,"",232,"",436,"",1.02,"",1.67,"",213,""
26367,2018/19,"",Elective,"",S08000020,"",A2,"",Cardiology,"",212,"",265,"",426,"",725,"",2.01,"",2.74,"",196,""
26368,2018/19,"",Elective,"",S08000020,"",A6,"",Infectious Diseases,"",0,"",5,"",10,"",99,"",,z,19.8,"",0,""
26369,2018/19,"",Elective,"",S08000020,"",A7,"",Dermatology,"",5,"",5,"",25,"",23,"",5,"",4.6,"",5,""
26370,2018/19,"",Elective,"",S08000020,"",A8,"",Endocrinology & Diabetes,"",34,"",34,"",90,"",90,"",2.65,"",2.65,"",29,""
26371,2018/19,"",Elective,"",S08000020,"",A9,"",Gastroenterology,"",793,"",808,"",1960,"",2052,"",2.47,"",2.54,"",692,""
26372,2018/19,"",Elective,"",S08000020,"",AB,"",Geriatric Medicine,"",0,"",15,"",0,"",208,"",0,"",13.87,"",0,""
26373,2018/19,"",Elective,"",S08000020,"",AD,"",Medical Oncology,"",233,"",245,"",455,"",580,"",1.95,"",2.37,"",102,""
26374,2018/19,"",Elective,"",S08000020,"",AF,"",Paediatrics,"",185,"",185,"",692,"",715,"",3.74,"",3.86,"",118,""
26375,2018/19,"",Elective,"",S08000020,"",AG,"",Renal Medicine,"",186,"",203,"",365,"",473,"",1.96,"",2.33,"",148,""
26376,2018/19,"",Elective,"",S08000020,"",AH,"",Neurology,"",120,"",120,"",385,"",405,"",3.21,"",3.38,"",109,""
26377,2018/19,"",Elective,"",S08000020,"","",z,All Acute Specialties, d,12359,"",12795,"",28060,"",43620,"",2.27,"",3.41,"",10494,""
26378,2018/19,"",Elective,"",S08000020,"","",z,All Specialties, d,13841,"",14343,"",32285,"",50121,"",2.33,"",3.49,"",11725,""
26379,2018/19,"",Elective,"",S08000020,"",AM,"",Palliative Medicine,"",0,"",5,"",41,"",135,"",,z,27,"",0,""
26380,2018/19,"",Elective,"",S08000020,"",AP,"",Rehabilitation Medicine,"",0,"",25,"",30,"",866,"",,z,34.64,"",0,""
26381,2018/19,"",Elective,"",S08000020,"",AQ,"",Respiratory Medicine,"",260,"",270,"",617,"",717,"",2.37,"",2.66,"",247,""
26382,2018/19,"",Elective,"",S08000020,"",AR,"",Rheumatology,"",0,"",0,"",10,"",10,"",,z,,z,0,""
26383,2018/19,"",Elective,"",S08000020,"",C1,"",General Surgery,"",2926,"",2979,"",6075,"",10815,"",2.08,"",3.63,"",2640,""
26384,2018/19,"",Elective,"",S08000020,"",C2,"",Accident & Emergency,"",0,"",0,"",0,"",10,"",0,"",,z,0,""
26385,2018/19,"",Elective,"",S08000020,"",C3,"",Anaesthetics,"",30,"",90,"",40,"",253,"",1.33,"",2.81,"",17,""
26386,2018/19,"",Elective,"",S08000020,"",C4,"",Cardiothoracic Surgery,"",595,"",631,"",1630,"",5977,"",2.74,"",9.47,"",499,""
26387,2018/19,"",Elective,"",S08000020,"",C5,"","Ear, Nose & Throat (ENT)","",853,"",861,"",910,"",1300,"",1.07,"",1.51,"",807,""
26388,2018/19,"",Elective,"",S08000020,"",C6,"",Neurosurgery,"",425,"",431,"",1472,"",1878,"",3.46,"",4.36,"",383,""
26389,2018/19,"",Elective,"",S08000020,"",C7,"",Ophthalmology,"",427,"",429,"",624,"",625,"",1.46,"",1.46,"",372,""
26390,2018/19,"",Elective,"",S08000020,"",C8,"",Trauma and Orthopaedic Surgery,"",2545,"",2563,"",5808,"",8185,"",2.28,"",3.19,"",2407,""
26391,2018/19,"",Elective,"",S08000020,"",C9,"",Plastic Surgery,"",394,"",399,"",1004,"",1209,"",2.55,"",3.03,"",354,""
26392,2018/19,"",Elective,"",S08000020,"",CA,"",Paediatric Surgery,"",219,"",220,"",311,"",446,"",1.42,"",2.03,"",193,""
26393,2018/19,"",Elective,"",S08000020,"",CB,"",Urology,"",1625,"",1635,"",2964,"",3392,"",1.82,"",2.07,"",1315,""
26394,2018/19,"",Elective,"",S08000020,"",CC,"",Intensive Care Medicine,"",0,"",50,"",0,"",192,"",0,"",3.84,"",0,""
26395,2018/19,"",Elective,"",S08000020,"","",z,Community Grouping,d,74,"",135,"",522,"",2208,"",7.05,"",16.36,"",51,""
26396,2018/19,"",Elective,"",S08000020,"",D3,"",Oral Surgery,"",0,"",5,"",5,"",10,"",,z,2,"",0,""
26397,2018/19,"",Elective,"",S08000020,"",D8,"",Paediatric Dentistry,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26398,2018/19,"",Elective,"",S08000020,"","",z,Dental Grouping,d,0,"",5,"",5,"",10,"",,z,2,"",0,""
26399,2018/19,"",Elective,"",S08000020,"",E12,"",GP Other than Obstetrics,"",74,"",135,"",522,"",2208,"",7.05,"",16.36,"",51,""
26400,2018/19,"",Elective,"",S08000020,"","",z,Emergency Grouping,d,0,"",0,"",0,"",10,"",0,"",,z,0,""
26401,2018/19,"",Elective,"",S08000020,"",F2,"",Gynaecology,"",1004,"",1005,"",2697,"",3111,"",2.69,"",3.1,"",946,""
26402,2018/19,"",Elective,"",S08000020,"",H2,"",Clinical Oncology,"",203,"",205,"",836,"",861,"",4.12,"",4.2,"",123,""
26403,2018/19,"",Elective,"",S08000020,"",J4,"",Haematology,"",257,"",259,"",2055,"",2114,"",8,"",8.16,"",159,""
26404,2018/19,"",Elective,"",S08000020,"","",z,Medical Grouping,d,2539,"",2727,"",7530,"",9794,"",2.97,"",3.59,"",2004,""
26405,2018/19,"",Elective,"",S08000020,"","",z,Paediatrics Grouping,d,405,"",404,"",1003,"",1161,"",2.48,"",2.87,"",305,""
26406,2018/19,"",Elective,"",S08000020,"","",z,Surgery Grouping,d,9820,"",10068,"",20526,"",33826,"",2.09,"",3.36,"",8709,""
26407,2018/19,"",Elective,"",S08000020,"","",z,Women and Newborn Grouping,d,1004,"",1005,"",2697,"",3111,"",2.69,"",3.1,"",946,""
26408,2018/19,"",Elective,"",S08000022,"",A1,"",General Medicine,"",304,"",332,"",278,"",703,"",0.91,"",2.12,"",283,""
26409,2018/19,"",Elective,"",S08000022,"",A2,"",Cardiology,"",90,"",150,"",110,"",332,"",1.22,"",2.21,"",86,""
26410,2018/19,"",Elective,"",S08000022,"",A7,"",Dermatology,"",5,"",5,"",15,"",15,"",3,"",3,"",5,""
26411,2018/19,"",Elective,"",S08000022,"",A8,"",Endocrinology & Diabetes,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26412,2018/19,"",Elective,"",S08000022,"",A9,"",Gastroenterology,"",40,"",70,"",132,"",635,"",3.3,"",9.07,"",37,""
26413,2018/19,"",Elective,"",S08000022,"",AB,"",Geriatric Medicine,"",0,"",12,"",15,"",198,"",,z,16.5,"",0,""
26414,2018/19,"",Elective,"",S08000022,"",AF,"",Paediatrics,"",75,"",85,"",250,"",365,"",3.33,"",4.29,"",66,""
26415,2018/19,"",Elective,"",S08000022,"",AG,"",Renal Medicine,"",15,"",25,"",15,"",90,"",1,"",3.6,"",13,""
26416,2018/19,"",Elective,"",S08000022,"",AH,"",Neurology,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26417,2018/19,"",Elective,"",S08000022,"","",z,All Acute Specialties, d,5804,"",6115,"",12510,"",18424,"",2.16,"",3.01,"",4873,""
26418,2018/19,"",Elective,"",S08000022,"","",z,All Specialties, d,6420,"",6799,"",14190,"",21472,"",2.21,"",3.16,"",5424,""
26419,2018/19,"",Elective,"",S08000022,"",AM,"",Palliative Medicine,"",0,"",0,"",0,"",10,"",0,"",,z,0,""
26420,2018/19,"",Elective,"",S08000022,"",AP,"",Rehabilitation Medicine,"",15,"",20,"",195,"",281,"",13,"",14.05,"",13,""
26421,2018/19,"",Elective,"",S08000022,"",AQ,"",Respiratory Medicine,"",295,"",320,"",295,"",602,"",1,"",1.88,"",270,""
26422,2018/19,"",Elective,"",S08000022,"",AR,"",Rheumatology,"",130,"",139,"",1326,"",1736,"",10.2,"",12.49,"",101,""
26423,2018/19,"",Elective,"",S08000022,"",AV,"",Clinical Neurophysiology,"",0,"",0,"",0,"",0,"",0,"",0,"",0,""
26424,2018/19,"",Elective,"",S08000022,"",C1,"",General Surgery,"",1654,"",1740,"",2834,"",5961,"",1.71,"",3.43,"",1484,""
26425,2018/19,"",Elective,"",S08000022,"",C3,"",Anaesthetics,"",0,"",20,"",0,"",102,"",0,"",5.1,"",0,""
26426,2018/19,"",Elective,"",S08000022,"",C5,"","Ear, Nose & Throat (ENT)","",655,"",658,"",738,"",770,"",1.13,"",1.17,"",607,""
26427,2018/19,"",Elective,"",S08000022,"",C7,"",Ophthalmology,"",30,"",35,"",35,"",40,"",1.17,"",1.14,"",28,""
26428,2018/19,"",Elective,"",S08000022,"",C8,"",Trauma and Orthopaedic Surgery,"",1290,"",1296,"",3641,"",3841,"",2.82,"",2.96,"",1204,""
26429,2018/19,"",Elective,"",S08000022,"",C9,"",Plastic Surgery,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26430,2018/19,"",Elective,"",S08000022,"",CA,"",Paediatric Surgery,"",5,"",5,"",5,"",5,"",1,"",1,"",5,""
26431,2018/19,"",Elective,"",S08000022,"",CB,"",Urology,"",594,"",594,"",791,"",885,"",1.33,"",1.49,"",491,""
26432,2018/19,"",Elective,"",S08000022,"","",z,Community Grouping,d,65,"",109,"",137,"",1280,"",2.11,"",11.74,"",48,""
