id,financial_year,admission_type,hb,age,sex,episodes,stays,total_lengthof_episode,total_lengthof_stay,average_lengthof_episode_rate,average_lengthof_stay_rate,patients,age_factor
60215,2018/19,Day case,S92000003,35-39 years,All Sexes,18347,18049,0,5,0,0,12814,35-39 years
60216,2018/19,Day case,S92000003,35-39 years,Female,10714,10551,0,5,0,0,7375,35-39 years
60217,2018/19,Day case,S92000003,35-39 years,Male,7633,7498,0,0,0,0,5439,35-39 years
60218,2018/19,Day case,S92000003,40-44 years,All Sexes,19270,19008,0,0,0,0,12988,40-44 years
60219,2018/19,Day case,S92000003,40-44 years,Female,11373,11226,0,0,0,0,7440,40-44 years
60220,2018/19,Day case,S92000003,40-44 years,Male,7897,7782,0,0,0,0,5548,40-44 years
60221,2018/19,Day case,S92000003,45-49 years,All Sexes,28270,27887,0,5,0,0,17685,45-49 years
60222,2018/19,Day case,S92000003,45-49 years,Female,16455,16263,0,0,0,0,10106,45-49 years
60223,2018/19,Day case,S92000003,45-49 years,Male,11815,11624,0,5,0,0,7579,45-49 years
60224,2018/19,Day case,S92000003,5-9 years,All Sexes,11537,11322,0,0,0,0,8703,5-9 years
60225,2018/19,Day case,S92000003,5-9 years,Female,5217,5117,0,0,0,0,3858,5-9 years
60226,2018/19,Day case,S92000003,5-9 years,Male,6320,6205,0,0,0,0,4845,5-9 years
60227,2018/19,Day case,S92000003,50-54 years,All Sexes,38774,38228,0,0,0,0,23902,50-54 years
60228,2018/19,Day case,S92000003,50-54 years,Female,22173,21895,0,0,0,0,13330,50-54 years
60229,2018/19,Day case,S92000003,50-54 years,Male,16601,16333,0,0,0,0,10572,50-54 years
60230,2018/19,Day case,S92000003,55-59 years,All Sexes,46236,45468,0,0,0,0,26850,55-59 years
60231,2018/19,Day case,S92000003,55-59 years,Female,25196,24823,0,0,0,0,14126,55-59 years
60232,2018/19,Day case,S92000003,55-59 years,Male,21040,20645,0,0,0,0,12724,55-59 years
60233,2018/19,Day case,S92000003,60-64 years,All Sexes,49846,49056,0,10,0,0,27765,60-64 years
60234,2018/19,Day case,S92000003,60-64 years,Female,25524,25168,0,0,0,0,13935,60-64 years
60235,2018/19,Day case,S92000003,60-64 years,Male,24320,23885,0,10,0,0,13830,60-64 years
60236,2018/19,Day case,S92000003,65-69 years,All Sexes,52302,51321,0,5,0,0,29190,65-69 years
60237,2018/19,Day case,S92000003,65-69 years,Female,26160,25735,0,0,0,0,14235,65-69 years
60238,2018/19,Day case,S92000003,65-69 years,Male,26142,25586,0,5,0,0,14955,65-69 years
60239,2018/19,Day case,S92000003,65 years and over,All Sexes,196317,192355,0,15,0,0,112211,NA
60240,2018/19,Day case,S92000003,65 years and over,Female,98941,97083,0,5,0,0,57113,NA
60241,2018/19,Day case,S92000003,65 years and over,Male,97376,95272,0,10,0,0,55098,NA
60242,2018/19,Day case,S92000003,70-74 years,All Sexes,56204,55307,0,5,0,0,30335,70-74 years
60243,2018/19,Day case,S92000003,70-74 years,Female,27301,26897,0,0,0,0,15010,70-74 years
60244,2018/19,Day case,S92000003,70-74 years,Male,28903,28410,0,5,0,0,15325,70-74 years
60245,2018/19,Day case,S92000003,75-79 years,All Sexes,43267,42376,0,5,0,0,24159,75-79 years
60246,2018/19,Day case,S92000003,75-79 years,Female,22332,21897,0,0,0,0,12580,75-79 years
60247,2018/19,Day case,S92000003,75-79 years,Male,20935,20479,0,5,0,0,11579,75-79 years
60248,2018/19,Day case,S92000003,75 years and over,All Sexes,87811,85727,0,5,0,0,52686,NA
60249,2018/19,Day case,S92000003,75 years and over,Female,45480,44451,0,0,0,0,27868,NA
60250,2018/19,Day case,S92000003,75 years and over,Male,42331,41276,0,5,0,0,24818,NA
60251,2018/19,Day case,S92000003,80-84 years,All Sexes,27818,27131,0,0,0,0,17490,80-84 years
60252,2018/19,Day case,S92000003,80-84 years,Female,14232,13900,0,0,0,0,9226,80-84 years
60253,2018/19,Day case,S92000003,80-84 years,Male,13586,13231,0,0,0,0,8264,80-84 years
60254,2018/19,Day case,S92000003,85-89 years,All Sexes,13058,12678,0,0,0,0,8578,85-89 years
60255,2018/19,Day case,S92000003,85-89 years,Female,6888,6696,0,0,0,0,4723,85-89 years
60256,2018/19,Day case,S92000003,85-89 years,Male,6170,5982,0,0,0,0,3855,85-89 years
60257,2018/19,Day case,S92000003,85 years and over,All Sexes,16726,16220,0,0,0,0,11037,NA
60258,2018/19,Day case,S92000003,85 years and over,Female,8916,8654,0,0,0,0,6062,NA
60259,2018/19,Day case,S92000003,85 years and over,Male,7810,7566,0,0,0,0,4975,NA
60260,2018/19,Day case,S92000003,90 years and over,All Sexes,3668,3542,0,0,0,0,2459,90 years and over
60261,2018/19,Day case,S92000003,90 years and over,Female,2028,1958,0,0,0,0,1339,90 years and over
60262,2018/19,Day case,S92000003,90 years and over,Male,1640,1584,0,0,0,0,1120,90 years and over
60263,2018/19,Day case,S92000003,All Ages,All Sexes,476896,468324,0,44,0,0,291385,NA
60264,2018/19,Day case,S92000003,All Ages,Female,252916,248680,0,18,0,0,154572,NA
60265,2018/19,Day case,S92000003,All Ages,Male,223978,219642,0,26,0,0,136811,NA
61403,2018/19,Elective,S92000003,Under 18 years,All Sexes,14037,14149,28410,34645,2.02,2.45,9547,NA
61404,2018/19,Elective,S92000003,Under 18 years,Female,6577,6657,13720,16380,2.09,2.46,4459,NA
61405,2018/19,Elective,S92000003,Under 18 years,Male,7460,7492,14689,18265,1.97,2.44,5088,NA
61406,2018/19,Elective,S92000003,0-4 years,All Sexes,4804,4815,9100,12245,1.89,2.54,3390,0-4 years
61407,2018/19,Elective,S92000003,0-4 years,Female,1943,1956,4086,5370,2.1,2.75,1343,0-4 years
61408,2018/19,Elective,S92000003,0-4 years,Male,2861,2859,5014,6874,1.75,2.4,2047,0-4 years
61409,2018/19,Elective,S92000003,10-14 years,All Sexes,3371,3412,7785,8830,2.31,2.59,2209,10-14 years
61410,2018/19,Elective,S92000003,10-14 years,Female,1670,1700,3897,4454,2.33,2.62,1119,10-14 years
61411,2018/19,Elective,S92000003,10-14 years,Male,1700,1710,3890,4375,2.29,2.56,1090,10-14 years
61412,2018/19,Elective,S92000003,15-19 years,All Sexes,3303,3338,6335,7720,1.92,2.31,2454,15-19 years
61413,2018/19,Elective,S92000003,15-19 years,Female,1920,1948,3539,4215,1.84,2.16,1478,15-19 years
61414,2018/19,Elective,S92000003,15-19 years,Male,1383,1390,2795,3502,2.02,2.52,976,15-19 years
61415,2018/19,Elective,S92000003,20-24 years,All Sexes,3454,3489,5370,6830,1.55,1.96,2966,20-24 years
61416,2018/19,Elective,S92000003,20-24 years,Female,2115,2140,2961,3693,1.4,1.73,1899,20-24 years
61417,2018/19,Elective,S92000003,20-24 years,Male,1340,1345,2405,3135,1.79,2.33,1065,20-24 years
61418,2018/19,Elective,S92000003,25-29 years,All Sexes,3931,3968,6980,9395,1.78,2.37,3404,25-29 years
61419,2018/19,Elective,S92000003,25-29 years,Female,2482,2514,4379,5905,1.76,2.35,2196,25-29 years
61420,2018/19,Elective,S92000003,25-29 years,Male,1445,1450,2600,3488,1.8,2.41,1205,25-29 years
61421,2018/19,Elective,S92000003,30-34 years,All Sexes,4887,4939,8725,10890,1.79,2.2,4166,30-34 years
61422,2018/19,Elective,S92000003,30-34 years,Female,3085,3125,5120,6520,1.66,2.09,2743,30-34 years
61423,2018/19,Elective,S92000003,30-34 years,Male,1802,1814,3600,4370,2,2.41,1423,30-34 years
61424,2018/19,Elective,S92000003,35-39 years,All Sexes,5400,5465,10475,13300,1.94,2.43,4680,35-39 years
61425,2018/19,Elective,S92000003,35-39 years,Female,3469,3500,6675,8175,1.92,2.34,3047,35-39 years
61426,2018/19,Elective,S92000003,35-39 years,Male,1930,1960,3800,5120,1.97,2.61,1630,35-39 years
61427,2018/19,Elective,S92000003,40-44 years,All Sexes,5747,5794,11414,15560,1.99,2.69,4912,40-44 years
61428,2018/19,Elective,S92000003,40-44 years,Female,3730,3758,7084,9765,1.9,2.6,3255,40-44 years
61429,2018/19,Elective,S92000003,40-44 years,Male,2017,2036,4330,5795,2.15,2.85,1657,40-44 years
61430,2018/19,Elective,S92000003,45-49 years,All Sexes,8289,8357,17131,23700,2.07,2.84,6941,45-49 years
61431,2018/19,Elective,S92000003,45-49 years,Female,5093,5134,10043,13315,1.97,2.59,4350,45-49 years
61432,2018/19,Elective,S92000003,45-49 years,Male,3196,3223,7088,10385,2.22,3.22,2591,45-49 years
61433,2018/19,Elective,S92000003,5-9 years,All Sexes,3861,3899,7567,8745,1.96,2.24,2553,5-9 years
61434,2018/19,Elective,S92000003,5-9 years,Female,1825,1838,3500,3913,1.92,2.13,1195,5-9 years
61435,2018/19,Elective,S92000003,5-9 years,Male,2040,2061,4065,4830,1.99,2.34,1358,5-9 years
61436,2018/19,Elective,S92000003,50-54 years,All Sexes,11296,11396,27155,36835,2.4,3.23,9360,50-54 years
61437,2018/19,Elective,S92000003,50-54 years,Female,6525,6580,15485,20060,2.37,3.05,5526,50-54 years
61438,2018/19,Elective,S92000003,50-54 years,Male,4771,4816,11670,16775,2.45,3.48,3834,50-54 years
61439,2018/19,Elective,S92000003,55-59 years,All Sexes,13309,13453,31405,46775,2.36,3.48,11087,55-59 years
61440,2018/19,Elective,S92000003,55-59 years,Female,7091,7164,16900,23870,2.38,3.33,5942,55-59 years
61441,2018/19,Elective,S92000003,55-59 years,Male,6218,6289,14505,22905,2.33,3.64,5145,55-59 years
61442,2018/19,Elective,S92000003,60-64 years,All Sexes,15145,15247,38770,56905,2.56,3.73,12459,60-64 years
61443,2018/19,Elective,S92000003,60-64 years,Female,7505,7540,19670,27838,2.62,3.69,6287,60-64 years
61444,2018/19,Elective,S92000003,60-64 years,Male,7640,7705,19100,29065,2.5,3.77,6172,60-64 years
61445,2018/19,Elective,S92000003,65-69 years,All Sexes,16169,16312,39755,59645,2.46,3.66,13243,65-69 years
61446,2018/19,Elective,S92000003,65-69 years,Female,7744,7790,19726,27740,2.55,3.56,6461,65-69 years
61447,2018/19,Elective,S92000003,65-69 years,Male,8425,8522,20030,31910,2.38,3.74,6782,65-69 years
61448,2018/19,Elective,S92000003,65 years and over,All Sexes,59472,59938,165815,249510,2.79,4.16,49242,NA
61449,2018/19,Elective,S92000003,65 years and over,Female,28706,28871,85140,120385,2.97,4.17,24316,NA
61450,2018/19,Elective,S92000003,65 years and over,Male,30766,31067,80675,129125,2.62,4.16,24926,NA
61451,2018/19,Elective,S92000003,70-74 years,All Sexes,16998,17103,46093,68180,2.71,3.99,14035,70-74 years
61452,2018/19,Elective,S92000003,70-74 years,Female,8038,8068,23351,32020,2.91,3.97,6793,70-74 years
61453,2018/19,Elective,S92000003,70-74 years,Male,8960,9035,22742,36160,2.54,4,7242,70-74 years
61454,2018/19,Elective,S92000003,75-79 years,All Sexes,13036,13145,36464,56635,2.8,4.31,10784,75-79 years
61455,2018/19,Elective,S92000003,75-79 years,Female,6385,6428,19040,27765,2.98,4.32,5413,75-79 years
61456,2018/19,Elective,S92000003,75-79 years,Male,6651,6717,17425,28875,2.62,4.3,5371,75-79 years
61457,2018/19,Elective,S92000003,75 years and over,All Sexes,26305,26523,79965,121680,3.04,4.59,21964,NA
61458,2018/19,Elective,S92000003,75 years and over,Female,12924,13013,42060,60625,3.25,4.66,11062,NA
61459,2018/19,Elective,S92000003,75 years and over,Male,13381,13510,37900,61055,2.83,4.52,10902,NA
61460,2018/19,Elective,S92000003,80-84 years,All Sexes,8507,8584,26300,39370,3.09,4.59,7073,80-84 years
61461,2018/19,Elective,S92000003,80-84 years,Female,4093,4131,13110,18570,3.2,4.5,3513,80-84 years
61462,2018/19,Elective,S92000003,80-84 years,Male,4414,4453,13190,20800,2.99,4.67,3560,80-84 years
61463,2018/19,Elective,S92000003,85-89 years,All Sexes,3717,3760,12808,18845,3.45,5.01,3189,85-89 years
61464,2018/19,Elective,S92000003,85-89 years,Female,1879,1893,7210,10159,3.84,5.37,1630,85-89 years
61465,2018/19,Elective,S92000003,85-89 years,Male,1838,1867,5598,8685,3.05,4.65,1559,85-89 years
61466,2018/19,Elective,S92000003,85 years and over,All Sexes,4762,4794,17200,25675,3.61,5.36,4107,NA
61467,2018/19,Elective,S92000003,85 years and over,Female,2446,2454,9913,14295,4.05,5.83,2136,NA
61468,2018/19,Elective,S92000003,85 years and over,Male,2316,2340,7287,11380,3.15,4.86,1971,NA
61469,2018/19,Elective,S92000003,90 years and over,All Sexes,1045,1034,4392,6830,4.2,6.61,918,90 years and over
61470,2018/19,Elective,S92000003,90 years and over,Female,567,561,2703,4135,4.77,7.37,506,90 years and over
61471,2018/19,Elective,S92000003,90 years and over,Male,478,473,1689,2695,3.53,5.7,412,90 years and over
61472,2018/19,Elective,S92000003,All Ages,All Sexes,146269,147510,354020,507242,2.42,3.44,119823,NA
61473,2018/19,Elective,S92000003,All Ages,Female,77155,77770,188475,257490,2.44,3.31,64696,NA
61474,2018/19,Elective,S92000003,All Ages,Male,69110,69730,165540,249745,2.4,3.58,55120,NA
62606,2018/19,Emergency,S92000003,Under 18 years,All Sexes,76435,75574,78975,108077,1.03,1.43,55720,NA
62607,2018/19,Emergency,S92000003,Under 18 years,Female,34740,34355,36485,50085,1.05,1.46,25305,NA
62608,2018/19,Emergency,S92000003,Under 18 years,Male,41692,41213,42489,57990,1.02,1.41,30413,NA
62609,2018/19,Emergency,S92000003,0-4 years,All Sexes,44800,44254,42158,57116,0.94,1.29,31408,0-4 years
62610,2018/19,Emergency,S92000003,0-4 years,Female,19280,19045,18048,24688,0.94,1.3,13715,0-4 years
62611,2018/19,Emergency,S92000003,0-4 years,Male,25520,25206,24110,32428,0.94,1.29,17693,0-4 years
62612,2018/19,Emergency,S92000003,10-14 years,All Sexes,10950,10825,13698,18927,1.25,1.75,8448,10-14 years
62613,2018/19,Emergency,S92000003,10-14 years,Female,5206,5140,6935,9475,1.33,1.84,3860,10-14 years
62614,2018/19,Emergency,S92000003,10-14 years,Male,5745,5685,6765,9450,1.18,1.66,4585,10-14 years
62615,2018/19,Emergency,S92000003,15-19 years,All Sexes,15038,14934,19592,28758,1.3,1.93,11503,15-19 years
62616,2018/19,Emergency,S92000003,15-19 years,Female,8777,8729,11674,16773,1.33,1.92,6470,15-19 years
62617,2018/19,Emergency,S92000003,15-19 years,Male,6260,6200,7915,11980,1.26,1.93,5030,15-19 years
62618,2018/19,Emergency,S92000003,20-24 years,All Sexes,19450,19348,23920,41193,1.23,2.13,14748,20-24 years
62619,2018/19,Emergency,S92000003,20-24 years,Female,11507,11473,13785,21555,1.2,1.88,8441,20-24 years
62620,2018/19,Emergency,S92000003,20-24 years,Male,7940,7875,10140,19638,1.28,2.49,6307,20-24 years
62621,2018/19,Emergency,S92000003,25-29 years,All Sexes,22462,22296,30214,51940,1.35,2.33,16236,25-29 years
62622,2018/19,Emergency,S92000003,25-29 years,Female,12854,12792,16798,27665,1.31,2.16,9063,25-29 years
62623,2018/19,Emergency,S92000003,25-29 years,Male,9605,9505,13415,24275,1.4,2.55,7170,25-29 years
62624,2018/19,Emergency,S92000003,30-34 years,All Sexes,22675,22482,32805,56003,1.45,2.49,16529,30-34 years
62625,2018/19,Emergency,S92000003,30-34 years,Female,12411,12336,17129,28338,1.38,2.3,8965,30-34 years
62626,2018/19,Emergency,S92000003,30-34 years,Male,10265,10145,15675,27665,1.53,2.73,7565,30-34 years
62627,2018/19,Emergency,S92000003,35-39 years,All Sexes,23660,23444,36980,73159,1.56,3.12,16797,35-39 years
62628,2018/19,Emergency,S92000003,35-39 years,Female,12378,12298,19465,37041,1.57,3.01,8835,35-39 years
62629,2018/19,Emergency,S92000003,35-39 years,Male,11282,11146,17513,36118,1.55,3.24,7962,35-39 years
62630,2018/19,Emergency,S92000003,40-44 years,All Sexes,22549,22280,38905,83422,1.73,3.74,15761,40-44 years
62631,2018/19,Emergency,S92000003,40-44 years,Female,11330,11225,19572,40994,1.73,3.65,7938,40-44 years
62632,2018/19,Emergency,S92000003,40-44 years,Male,11219,11055,19333,42428,1.72,3.84,7823,40-44 years
62633,2018/19,Emergency,S92000003,45-49 years,All Sexes,28944,28567,54556,123541,1.88,4.32,20152,45-49 years
62634,2018/19,Emergency,S92000003,45-49 years,Female,14492,14340,26585,60175,1.83,4.2,10194,45-49 years
62635,2018/19,Emergency,S92000003,45-49 years,Male,14452,14227,27971,63366,1.94,4.45,9958,45-49 years
62636,2018/19,Emergency,S92000003,5-9 years,All Sexes,12954,12810,13375,17744,1.03,1.39,9956,5-9 years
62637,2018/19,Emergency,S92000003,5-9 years,Female,5775,5712,5990,7920,1.04,1.39,4438,5-9 years
62638,2018/19,Emergency,S92000003,5-9 years,Male,7179,7098,7384,9825,1.03,1.38,5518,5-9 years
62639,2018/19,Emergency,S92000003,50-54 years,All Sexes,36240,35704,71120,166085,1.96,4.65,24995,50-54 years
62640,2018/19,Emergency,S92000003,50-54 years,Female,18203,17947,37095,79134,2.04,4.41,12642,50-54 years
62641,2018/19,Emergency,S92000003,50-54 years,Male,18037,17757,34020,86951,1.89,4.9,12353,50-54 years
62642,2018/19,Emergency,S92000003,55-59 years,All Sexes,39481,38795,85900,213074,2.18,5.49,26792,55-59 years
62643,2018/19,Emergency,S92000003,55-59 years,Female,19102,18795,41300,99357,2.16,5.29,13095,55-59 years
62644,2018/19,Emergency,S92000003,55-59 years,Male,20379,20000,44600,113717,2.19,5.69,13697,55-59 years
62645,2018/19,Emergency,S92000003,60-64 years,All Sexes,41272,40529,99070,255752,2.4,6.31,27624,60-64 years
62646,2018/19,Emergency,S92000003,60-64 years,Female,19648,19317,47690,116483,2.43,6.03,13322,60-64 years
62647,2018/19,Emergency,S92000003,60-64 years,Male,21624,21212,51385,139269,2.38,6.57,14302,60-64 years
62648,2018/19,Emergency,S92000003,65-69 years,All Sexes,44659,43851,115420,323412,2.58,7.38,29135,65-69 years
62649,2018/19,Emergency,S92000003,65-69 years,Female,21026,20695,55943,152424,2.66,7.37,13734,65-69 years
62650,2018/19,Emergency,S92000003,65-69 years,Male,23633,23156,59475,170988,2.52,7.38,15401,65-69 years
62651,2018/19,Emergency,S92000003,65 years and over,All Sexes,266254,261830,801310,2791669,3.01,10.66,168448,NA
62652,2018/19,Emergency,S92000003,65 years and over,Female,142871,140765,451495,1582128,3.16,11.24,91415,NA
62653,2018/19,Emergency,S92000003,65 years and over,Male,123383,121065,349820,1209541,2.84,9.99,77033,NA
62654,2018/19,Emergency,S92000003,70-74 years,All Sexes,52688,51777,141175,431383,2.68,8.33,33623,70-74 years
62655,2018/19,Emergency,S92000003,70-74 years,Female,25771,25399,71074,213945,2.76,8.42,16532,70-74 years
62656,2018/19,Emergency,S92000003,70-74 years,Male,26917,26378,70101,217438,2.6,8.24,17091,70-74 years
62657,2018/19,Emergency,S92000003,75-79 years,All Sexes,51861,51002,154733,509727,2.98,9.99,32533,75-79 years
62658,2018/19,Emergency,S92000003,75-79 years,Female,26876,26462,84130,269874,3.13,10.2,17188,75-79 years
62659,2018/19,Emergency,S92000003,75-79 years,Male,24985,24540,70605,239853,2.83,9.77,15345,75-79 years
62660,2018/19,Emergency,S92000003,75 years and over,All Sexes,168907,166202,544715,2036874,3.22,12.26,105690,NA
62661,2018/19,Emergency,S92000003,75 years and over,Female,96074,94671,324475,1215759,3.38,12.84,61149,NA
62662,2018/19,Emergency,S92000003,75 years and over,Male,72833,71531,220240,821115,3.02,11.48,44541,NA
62663,2018/19,Emergency,S92000003,80-84 years,All Sexes,52137,51223,163575,595917,3.14,11.63,32614,80-84 years
62664,2018/19,Emergency,S92000003,80-84 years,Female,28768,28248,93810,338038,3.26,11.97,18320,80-84 years
62665,2018/19,Emergency,S92000003,80-84 years,Male,23369,22975,69765,257879,2.99,11.22,14294,80-84 years
62666,2018/19,Emergency,S92000003,85-89 years,All Sexes,40163,39618,136372,549238,3.4,13.86,24989,85-89 years
62667,2018/19,Emergency,S92000003,85-89 years,Female,23956,23712,85385,343470,3.56,14.49,15158,85-89 years
62668,2018/19,Emergency,S92000003,85-89 years,Male,16207,15906,50987,205768,3.15,12.94,9831,85-89 years
62669,2018/19,Emergency,S92000003,85 years and over,All Sexes,64909,63977,226410,931230,3.49,14.56,40543,NA
62670,2018/19,Emergency,S92000003,85 years and over,Female,40430,39961,146536,607847,3.62,15.21,25641,NA
62671,2018/19,Emergency,S92000003,85 years and over,Male,24479,24016,79874,323383,3.26,13.47,14902,NA
62672,2018/19,Emergency,S92000003,90 years and over,All Sexes,24746,24359,90038,381992,3.64,15.68,15554,90 years and over
62673,2018/19,Emergency,S92000003,90 years and over,Female,16474,16249,61151,264377,3.71,16.27,10483,90 years and over
